label	text
0	Broadband plan 'a massive broken promise' http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are 
1	@azuritetalk Man, im glad to see that you're starting to rebuild things, all my best wishes for your future. 
1	Today its biz side vs dev side @yunoo  Tennis, bowling &amp; beers! Let the games begin...
0	My #art is regressing... 
1	@Najoo heyyyy miss you too honey  (F)
0	i miss my ex soo much 
1	in Aries with peter and luke 
1	I saw Natasha today and it made me so happy. 
1	Had a great night..really enjoying life  
0	Put vacation photos online a few yrs ago. PC crashed, and now I forget the name of the site. 
0	Guess what? My Dad is PREGNANT!!! lol nah, the doctor does have to give him an epidural for his chronic back pain, though. 
1	@milagro88 Hi there, Cel.  How are you doing today?
0	Okay I'm sorry that was mean. I'm not nice 
0	I have mouth ulcer  so painful to talk and eat! 
0	Whinging. My client&amp;boss don't understand English well. Rewrote some text unreadable. It's written by v. good writer&amp;reviewed correctly. 
0	@daniela_95616 hahaa!! i just realized &quot;impune&quot; definitely isnt the word i wanted... dang. i'm so unclever. 
0	I'm so cold 
0	really don't feel like getting up today... but got to study to for tomorrows practical exam... 
1	If a dude can do this I will thank him and shake his hand 
1	@suburbanhipster haha michelle  u work too hard! haha
0	C'mon sean man 
0	@dragoneer Yea   I am working tp hack my server to do the 12player thing for folks
0	MY TWEETS ARENT GOING THROUGH 
0	wants to cry 
0	@grahamcracker  If only you were working in the Melbourne Victoria Police Department or the Melbourne City Cabs. 
1	@sarahmorrmorr having a marathon now!!!!! 
0	driving to schiphol. apperantly I am not the only one. Stuck around aalsmeer 
1	bed time 
0	@jennlopez I had to get an HD tivo and just got it set up tonight in order to get channels 40 - 59. 
0	Poor Joshy is sick???   those damn tejanos!
0	@jmielcarz send some of that warmness my way.... it's cold 
1	@BittersweetBaby I love target too  hiii nicole!
1	@piercethevic im glad everythings going good for you guys 
0	ooooh.... LOL  that leslie.... and ok I won't do it again so leslie won't  get mad again 
1	@mrskutcher Hello  How's the family goin?  hope good ;)
1	Yay, Dr says my foot is fine!!!!! 
0	well the pc in my living room suffered a fatal partion lost, all my itunes library is gone.. and some docs with pics.... 
0	@jess22t they have diff camps. gahh they're all rural though. woga woga and bathurst  but they're the best 4 advertising 
0	omg i've an economics test. and i dont know all the things i have to know and omg im gonna fail 
1	@SlideShare_Dan Flickr for photos, Youtube for videos, Megaupload for large files. Own sites for articles. That's it. 
1	@maryjanesattic I just got it! I am super stoked! And Chilly is all your if you want it  woot! Glad I stayed up!
0	@marlonjenglish 
1	Shoot For The Moon! Even if you miss, you'll land among the stars. 
1	@RepeaterBand I missed the show last Friday! I was so bummed! But I'm excited that you guys will start recording with @ROSS_ROBINSON !! 
0	Who turned the lights on? It will be time to get ip then 
1	@beycah Good for you Becca, have a good sleep. 
0	seriously, I should not be this tired. I need deep sleep, not this pissy tossing and turning  moan moan moan!
0	Well bed time now. 1 am. *sighs* Back to 6 am mornings for a week on Wednesday. 
1	back from school, long walk! its flippin cold outside  2 days ago it was sunny, next day raining, and today snowing!
1	who wants to go see Matthew Broderick on Broadway with me?! seriously!!! 
0	@limbecky I'm doing the time warp without you and am sad. 
0	feeling ill and sorry for myself 
1	One more hour for lunch .. its tough to kill time.. particularly when u are supposed to be working 
1	Uploading pics from Sunday night out - it was a good night, lots of fun, and I got to know my boyfriend's sister better 
1	Hungry! Hungry hungry hungry. Starvin' like Marvin. Only, he isn't starvin' anymore, I just fed him his nightly fish-food 
0	Can't sleep again. Face is kinda swollen. Don't let me be allergic to the thing that'll get me to Thursday. School tomorrow? Doubtful. 
1	@paulmonkey yes has all the sugar and salt to rehydrate you quickly 
1	@Lisa_Nova it was awesome meeting you tonite  thanks for being so nice!!
1	@elmardc ok thanks elmar! 
0	@RubyRose1 awww wish i could go! but its in sydney 
1	@sweetlocs definitely a GOOD 1! 
0	doesn't enjoy learning CSS. 
1	Some amazing news for 5yac!! Im so stoked follow me to see what comes next  be ready
1	@kalemeow  thanks!
0	in the university, in the classroom, on the computer... shit my day is boring 
0	Didn't sleep too bad considering I have a workshop starting today. Beginnings of a sore throat though 
1	@marge_and_puds YAY!!! im your first follower!! 
1	Ah, Twitter seems to be working again 
1	@polaroidskyline they're right, you really should be famous. haha. 
1	@stinson Was the 1st time I used the lightbox, so a bit rough, but wanted to do it before she got too big! 
0	@ylizabeth because you died, and i never see you. 
1	@youtube  check it out  my page subcribe updating soon http://www.youtube.com/user/KoolKidzBlock
1	why does Brissa not even know she has a twitter? -Lauren 
1	Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    http://www.youtube.com/watch?v=5WCgX4VQp2o
0	sad that the 'feet' of my macbook just fell off 
0	@kaeeeep yeah! i know! it was horrible!!!! ugh. saddening. 
0	@reznik360 @bonbonfire another fun confab, no matter what comes of it. i wish i hadn't worked until 9. i'm gonna miss next week, though. 
1	is now feeling good about the economics presentation. I've studied for 4 years - I have to know something 
1	@valorandvellum sadly after 10 years of marraige peeing with the door open is common place 
0	@sunky being a grown up is horrid, isn't it 
0	@Jeffree_Star Jeffree! How do you keep your hair one color? My PERMANENT dye fades within the week 
1	@hansonmusic http://twitpic.com/2y0cg - Nice dishes Taylor and the table is set so nice, very formal. Looks like you had a great meal 
0	@keelybin Ermmm not really. It's hearing the dreaded alarm clock 
0	@getvisible journalists are up there with ambulance chasing lawyers in my reckoning 
0	my heart is broken every morning dropping Foo at pre school, now i understand when moms say &quot;he has my heart broken&quot;. 
1	@steeltrain that's awesome you guys!!!  support 
1	@KristineBam well maybe I can help make your life not suck tomorrow  good luck dear
1	gonna help with kids outreach this friday! whee! 
1	A je kakÃ¯Â¿Â½en rip od Trenutek resnice? Link, link, link 
0	played another hand very bad and lost half my stack 
1	Job searches=lame.  But sending my cover letter to steve to edit/write for me=perfection 
1	@emmajapan Congrats on being so quick for your double pass. Pls email your details to sales@fashionpalette.com.au to claim your tix. 
1	Hittin' Blackpool Pleasure Beach With Besterzz + Other Besterz + His Mate; Who Aparently has a 10 Pack!! Whaaaat! Serious!? Haha Yeahhh 
1	@UrbanThai  and you have me to thank for that 
1	@malcolli who doesn't love fuzzy crits? 
1	One sixty six in bowling. Holy shit lol 
0	Trying to find a tech job. Can't find any entry level jobs any were.  Also just about every job site has more spam now then jobs.
1	going to san jose tomorrow to see one of my old cold stoners before the sharks game. it's gonna be a good day 
1	@Pesamob i was in Kenya when i was 11 years old, one of the best holidays of my life! it was amazing! my hubby is South African 
0	maybe an insomniac.. or just nocturnal 
0	Why is it that I have 46 followers, none of whom acknowledge me? 
1	@therealjspace am I the first one to tell you you tweet the most while drinking! LOL. 
0	@jennifermf I know!  I'm a night owl by nature, hahaha Am I a time zone behind you? It's almost 1 here
0	@hellobebe I also send some updates in plurk but i upload photos on twitter!  you didnt see any of my updates on plurk? Zero? 
0	@Ch0en huh?? Like what?? I didnt know? 
1	@mileycyrus if it's less than an hour of sleep, its napping but more than an hour is sleeping. 
0	@derek319 @shwe370 sweet! That was fun... Except it stretched my browser... And I was watching Twit! 
1	@JoeyLibetta Been better. Sore throat and sniffles today. You well? 
0	@pilvlp My luck I'd probably get stopped by a cop or something stupid!  
1	@JonathanRKnight Thought you were a Mac 
1	The day is bright and theres a big presentation to write 
0	man my internet is slow atm 
1	@jia_zhen it's an odd little thing isn't it, 'is it from another planet?'.... but i think i like it 
1	@eri74 But now you've got a lot of catching up to do TWEETY was on a roll, hahaha so was D !! And the rest of us ofcourse 
0	Finger hurts, can't sleep even after my vicoden &amp; alcohol combo... 
0	trying to figure out this twitter thing...none of my friends are on  yet. Soo much to see.
0	Hanging in Crooners. Wanna sing. Can't. Sucks. 
0	just finished cooking spag bol from scratch.. in other words been cooking for the past 4 hours! i'm not hungry anymore 
0	missed Brent at praise band.  No fun to not have your lead guitarist. &lt;pout&gt;
1	@iphoneDEVgirl Just curious, why did you suddenly jump on Twitter and then become so active so fast? Greetings from Berlin! 
1	Great to see you following us as well @mazda3rev 
1	@stevecla it is a wallpaper with Red Square I was asking for 
1	@pawoot So you may just stay outside and wonder how quick the operation is. 
0	@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:
1	@alexandramusic congratulations on winning an award  x
1	@tonebeep sooo crazy that its ur middle of the day and I'm bout to go to sleep!..haha hope all is well! Buy any new kicks?!..lol  hollleer
1	&lt;------ Branded 
0	ugh. cant sleep. its 1:30am. 
0	Just finished a delicious breakfast, my last in Paris  I'll miss milk, europe has the tastiest milk in the world, I don't drink it in US.
0	nobody is talking to me  
0	@Aiiane What's wrong with being an attention whore? 
1	@shanzer22 i know right 
1	@Hematocrit Are you serious? 
0	Tonight's Gyratory System show at the vibe bar will be electronic, due to drummer illness. 
0	Damnit I was really digging this season of Reaper  http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=story
1	@ColdenGrey greeting my canadian friend 
0	can't believe it! I'm in disbelief of it all in a way really. How much can I take from people and always get hurt by others!! 
1	I love LUSH products......they're products smell and feel so good 
0	Passed out last night while mum was puttin cream on my.tattoo 
1	I'm gonna try and sleep now  it's 3:07, and i'm kinda tired this time. My wonderful bed is waiting for me. Sick, strep throat :/. Night&lt;3
0	I don't feel so hot.... 
1	@Beogradoholik when I first got her, I was thinking of WeenKee or Oracle. But WeenKee is more cool and she has a real WinKey on her cage 
0	@MizzChievouz am sorry to say but it is still in the air 
0	Sitting here wondering why &quot;ED&quot; still has such a strong hold on me 
0	Obama is visiting istanbul today, therefore all main roads have been closed  cause and effect !!!
0	missing my boyfriend  who im on the phone with but its just not the same TWEET
0	@infidelsarecool ugh how depressing.    i want to punch something.
0	I wish i could go 2 bed with out having 2 take an allergy pill. 
1	(@thuquoc) jizzin' in my pants excited about seeing ARMIN VAN BUUREN tomorrow 
0	Fraking app store is pissing me off   http://tinyurl.com/c4ooho
0	Had a moment with run fatboy run 
1	@RyanStar  Hey Ryan, just thought I'd say that u put on a great show in Radford Sunday night, &amp; I'm so glad I got to meet you! 
1	Wow...awesome night! Posted my first website!  Small steps, but progress nonetheless.
0	tried to download tweetdeck but it wont download 
1	Back from work time for my morning coffee!!! 
1	@maxandcats there was an avvie of me but this is bunny week! my pic returns on Monday 
0	@BATMANNN  i love chutney......
1	@Gerry_Butler you should have a vote and i vote yes!!!!! going on broadway would be amazing 
1	@kidsgoape everyday  Tho now we share the reading, he read one page I read another (7yrs)
0	@theajp Glad you enjoyed it mate. Any more gigs lined up in the near future? None on the horizon for me at the mo 
0	OMG, more than 360 people is the death toll in Italy 
